"number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P"
14,1.2157465,0.675,1.6830127,0.0838961220428417,0.32696545124054,0.0655119481933101,0.322273075580597,0.0630831848160597,0.302094370126724,0.0469243500111378,0.300689220428467,0.0885834726439992,0.333687394857407,0.0685752596409162,0.330548793077469,2384.83868773371,9300.2001953125,-2226.51233294283,242.580749511719,-0.0298595726490021
15,1.2157465,0.675,1.8309475,0.0831097551436915,0.339911758899689,0.0626200500970789,0.336272954940796,0.0608422072885822,0.31353822350502,0.0443593961101215,0.31186980009079,0.083130224608184,0.32374519109726,0.0632967883185708,0.319721758365631,2284.38941708187,6408.92578125,-2430.12741271461,9711.34765625,-0.00785195827484131
16,1.2157465,0.83377132,0.8169873,0.145859280700992,0.633360087871552,0.137003483648976,0.62584924697876,0.109605004873611,0.588444173336029,0.101104448057326,0.585967779159546,0.149512092886992,0.632032632827759,0.139917354095719,0.625459313392639,2514.785529415,10269.875,-2192.32269099925,901.158996582031,-0.0394915342330933
17,1.2157465,0.83377132,1.25,0.139700379311897,0.440609306097031,0.131613236196354,0.43680414557457,0.106316576662581,0.386336714029312,0.0976910574606756,0.383555799722672,0.139737323055016,0.441670745611191,0.136985235133521,0.433883458375931,4788.68169306806,29991.919921875,-2068.43565278955,23905.4140625,-0.0503276586532593
18,1.2157465,0.83377132,1.6830127,0.184909655856421,0.712813138961792,0.150835011690843,0.704872250556946,0.135901912251183,0.675988376140594,0.106080579843994,0.672236800193787,0.192208538627152,0.731153905391693,0.155089432450496,0.723711490631104,5267.0117980645,17794.939453125,-5303.43946605931,986.544128417969,-0.0514746904373169
19,1.2157465,0.88801408,1.25,0.176001856382762,0.555277168750763,0.167114524065553,0.550577878952026,0.1358419870904,0.494923561811447,0.126569210953145,0.49166265130043,0.173419124437694,0.549329102039337,0.16995335241026,0.539603412151337,5184.8189559664,31710.392578125,-3493.55062946906,24709.291015625,-0.0479407608509064
20,2.1921162,0.43818751,1.25,0.0359160203257617,0.117741048336029,0.00987329094026062,0.11680506914854,0.0234177551594957,0.0928973481059074,0.00823111941440752,0.0912822633981705,0.0382480143839734,0.127644076943397,0.0139334809481655,0.127161592245102,592.224779337099,16517.470703125,370.331059091629,16272.447265625,-0.0358793288469314
21,2.1921162,0.46198592,0.8169873,0.0193823030323631,0.0759588181972504,0.0140577643522398,0.0738670602440834,0.0153803934732276,0.0779421478509903,0.0108778501454132,0.0778167322278023,0.0202276695865358,0.0796585455536842,0.0150629284138342,0.0785837769508362,132.225345225077,2533.41479492188,-1.1773279629629,1993.24194335938,-0.000767044723033905
22,2.1921162,0.46198592,1.25,0.0390252665627339,0.12628298997879,0.0128004738788192,0.12497241795063,0.0247611443279311,0.099392481148243,0.00969847038361947,0.0976974442601204,0.0414068682248179,0.135652139782906,0.0158628248385642,0.135079801082611,839.596633067152,17306.8515625,713.515523542319,17050.599609375,-0.0373823568224907
23,2.1921162,0.46198592,1.6830127,0.0300906974367675,0.105694323778152,0.0194540960157449,0.104122333228588,0.0228990319014813,0.102180995047092,0.0136309435253049,0.101789809763431,0.0317538654700536,0.111865319311619,0.0203951146278227,0.111050248146057,275.754793925163,2449.24194335938,-115.392549218586,947.154907226562,-0.00926043838262561
